"UploadDate","Counties__Name","Counties__Jurisdictions__Name","Counties__Jurisdictions__VotingInformation__ClerkAddress__Address1","Counties__Jurisdictions__VotingInformation__ClerkAddress__Address2","Counties__Jurisdictions__VotingInformation__ClerkAddress__City","Counties__Jurisdictions__VotingInformation__ClerkAddress__Zip","Counties__Jurisdictions__VotingInformation__ClerkHours","Counties__Jurisdictions__VotingInformation__Dropboxes__Address","Counties__Jurisdictions__VotingInformation__Dropboxes__City","Counties__Jurisdictions__VotingInformation__Dropboxes__Zip","Counties__Jurisdictions__VotingInformation__Dropboxes__DropoffHours","Counties__Jurisdictions__VotingInformation__Dropboxes__Notes","Counties__Jurisdictions__VotingInformation__Dropboxes__In/Out"
"1603906894228","Washtenaw","Lima Township","12172 Jackson Road","","Dexter","48118","M, W, Th: 10:00AM - 1:00PM","12172 Jackson Road","Dexter","48130","24/7","","Outdoors"
"1603906894228","Washtenaw","Lodi Township","3755 Pleasant Lake Road","","Ann Arbor","48103","M - Fr: 9:00AM - 12:00PM","3755 Pleasant Lake Road","Ann Arbor","48103","24/7","","Outdoors"
"1603906894228","Washtenaw","Manchester Township","275 S. Macomb St.","","Manchester","48158","M, T, W, Fr: 8:30AM - 12:00PM","275 S. Macomb St.","Manchester","48158","24/7","","Outdoors"
"1603906894228","Washtenaw","Northfield Township","8350 Main St.","","Whitmore Lake","48189","M - Fr: 9:00AM - 4:30PM","8350 Main St.","Whitmore Lake","48189","24/7","Located in the vestibule of the township offices","Indoors"
"1603906894228","Washtenaw","Pittsfield Township","6201 W. Michigan Ave.","","Ann Arbor","48108","M - Fr: 8:00AM - 5:00PM","6201 W. Michigan Ave.","Ann Arbor","48108","24/7","Mail drop-off slot to right of entrance facing parking lot. Also used for tax and utility payments.","Outdoors"
"1603906894228","Washtenaw","Saline City","100 N. Harris St","","Saline","48176","M - Fr: 8:30AM - 5:00PM","100 N. Harris St","Saline","48176","24/7","","Outdoors"
"1603906894228","Washtenaw","Saline City","100 N. Harris St","","Saline","48176","M - Fr: 8:30AM - 5:00PM","100 N. Harris St","Saline","48176","24/7","","Indoors"
"1603906894228","Washtenaw","Saline City","100 N. Harris St","","Saline","48176","M - Fr: 8:30AM - 5:00PM","114 E. Michigan Ave","Saline","48176","24/7","In parking lot behind Comerica Bank. Must be placed in drop box prior to 4 p.m. on Election day.","Outdoors"
"1603906894228","Washtenaw","Saline Township","4254 Arkona Rd","","Saline","48176","","4254 Arkona Rd","Saline","48176","24/7","","Outdoors"
"1603906894228","Washtenaw","Scio Township","827 N Zeeb Road","","Ann Arbor","48103","M - Fr: 8:00AM - 5:00PM","827 N Zeeb Road","Ann Arbor","48103","24/7","SCIO TOWNSHIP HALL","Outdoors"
"1603906894228","Washtenaw","Sharon Township","18010 W Pleasant Lake Rd","","Manchester","48158","Th: 8:00AM - 10:00AM AND 10:30AM - 12:00PM; By appointment","18010 W Pleasant Lake Rd","Manchester","48158","All hours, M-F","","Outdoors"
"1603906894228","Washtenaw","Superior Township","3040 N. Prospect Rd","","Ypsilanti","48198","M - Fr: 9:00AM - 4:00PM","3040 N. Prospect Rd","Ypsilanti","48198","24/7","","Outdoors"
"1603906894228","Washtenaw","Superior Township","3040 N. Prospect Rd","","Ypsilanti","48198","M - Fr: 9:00AM - 4:00PM","3040 N. Prospect Rd","Ypsilanti","48198","9A - 4P, M-F","","Indoors"
"1603906894228","Washtenaw","Sylvan Township","18027 Old U.S. 12","","Chelsea","48118","M - Th: 9:00AM - 12:00PM","18027 Old U.S. 12","Chelsea","48118","24/7","","Outdoors"
"1603906894228","Washtenaw","Webster Township","5665 Webster Church Rd","","Dexter","48130","M - Th: 8:00AM - 4:00PM","5665 Webster Church Rd","Dexter","48130","24/7","","Outdoors"
"1603906894228","Washtenaw","York Township","11560 Stony Creek Rd","","Milan","48160","M - Fr: 9:00AM - 12:00PM","11560 Stony Creek Rd","Milan","48160","24/7","In vestibule between two sets of sliding doors.","Outdoors"
"1603906894228","Washtenaw","Ypsilanti City","1 South Huron","","Ypsilanti","48197","M - Fr: 8:00AM - 5:00PM. Expanded Hours - Fridays open till 6:00PM, Saturday (Oct 24th) 12:00PM - 3:00PM","1 South Huron","Ypsilanti","48197","24/7","","Outdoors"
"1603906894228","Washtenaw","Ypsilanti City","1 South Huron","","Ypsilanti","48197","M - Fr: 8:00AM - 5:00PM. Expanded Hours - Fridays open till 6:00PM, Saturday (Oct 24th) 12:00PM - 3:00PM","1 South Huron","Ypsilanti","48197","24/7","near handicapped parking area","Outdoors"
"1603906894228","Washtenaw","Ypsilanti City","1 South Huron","","Ypsilanti","48197","M - Fr: 8:00AM - 5:00PM. Expanded Hours - Fridays open till 6:00PM, Saturday (Oct 24th) 12:00PM - 3:00PM","591 Armstrong","Ypsilanti","48197","24/7","Parkridge Community center","Outdoors"
"1603906894228","Washtenaw","Ypsilanti City","1 South Huron","","Ypsilanti","48197","M - Fr: 8:00AM - 5:00PM. Expanded Hours - Fridays open till 6:00PM, Saturday (Oct 24th) 12:00PM - 3:00PM","900 Oakwood","Ypsilanti","48197","24/7","EMU Student Center","Outdoors"
"1603906894228","Washtenaw","Ypsilanti Township","7200 S. Huron River Dr.","","Ypsilanti","48197","M-F 8:30AM - 4:30PM","222 S. Ford Blvd","Ypsilanti","48198","24/7","at Fire Station","Outdoors"
"1603906894228","Washtenaw","Ypsilanti Township","7200 S. Huron River Dr.","","Ypsilanti","48197","M-F 8:30AM - 4:30PM","7200 S. Huron River Dr.","Ypsilanti","48197","24/7","Drive through drop box","Outdoors"
"1603906894228","Wayne","Belleville City","6 Main Street","","Belleville","48111","","6 Main Street","Belleville","48111","24/7","9am -4pm","Outdoors"
"1603906894228","Wayne","Belleville City","6 Main Street","","Belleville","48111","","6 Main Street","Belleville","48111","24/7","9am -4pm","Inside"
"1603906894228","Wayne","Belleville City","6 Main Street","","Belleville","48111","","6 Main Street","Belleville","48111","9am -4pm","9am -4pm","Inside"
"1603906894228","Wayne","Brownstown Township","21313 Telegraph Rd","","Brownstown","48183","M - Fr: 8:00AM - 4:30PM","21313 Telegraph Rd","Brownstown","48183","8A - 4:30P, M - F","Located in main lobby of Township Hall.","Indoors"
"1603906894228","Wayne","Brownstown Township","21313 Telegraph Rd","","Brownstown","48183","M - Fr: 8:00AM - 4:30PM","21313 Telegraph Rd","Brownstown","48183","24/7","Located next to main entrance doors of Township Hall.","Outdoors"
"1603906894228","Wayne","Canton Township","1150 S Canton Center Rd","","Canton","48188","M - Fr: 8:30AM - 4:30PM","1150 S Canton Center Rd","Canton","48188","24/7","","Outdoors"
"1603906894228","Wayne","Dearborn City","16901 Michigan Ave.","Ste. 11","Dearborn","48126","M - Fr: 8:00AM - 5:00PM. Expanded Hours - Tuesday & Thursdays from 5:00PM - 7:00PM and Saturday (Oct 17th & 24th) from 8:00AM - 2:00PM","16901 Michigan Avenue","Dearborn","48126","24/7","Gray drop box in parking lot, across from main entrance to City Hall.","Outdoors"
"1603906894228","Wayne","Dearborn Heights City","6045 Fenton","","Dearborn Heights","48127","M - Th: 9:00AM - 12:00PM AND 1:00PM - 4:00PM","24602 Van Born","Dearborn Heights","48125","24/7","John F. Kennedy Jr. Library","Outdoors"
"1603906894228","Wayne","Dearborn Heights City","6045 Fenton","","Dearborn Heights","48127","M - Th: 9:00AM - 12:00PM AND 1:00PM - 4:00PM","6045 Fenton","Dearborn Heights","48127","24/7","","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","1001 W. Fort St","Detroit","48226","24/7","WCCCD Downtown Campus","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","1010 Antietam Ave.","Detroit","48207","24/7","Horatio Williams Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","10301 W. 7 Mile Rd","Detroit","48221","24/7","Tindall Recreation Center (At Meyers). Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","10500 Lyndon Ave","Detroit","48238","24/7","Adams Butzel Recreation Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","1121 Merrill Plaisance","Detroit","48203","24/7","Palmer Park Community Center. You can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 8am - 6pm. Sat-Sun 9am - 2pm","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","1130 Clark St","Detroit","48209","24/7","Clark Park  (Scotten & Vernor). Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","11701 Burt Rd.","Detroit","48228","24/7","Rouge Golf Course. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","13303 E. McNichols Rd","Detroit","48205","24/7","DWSD Eastside Customer Care Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","16630 Lahser Rd.","Detroit","48219","24/7","Crowell Recreation Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  4pm. Closed on weekends. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","17188 Greenfield Rd","Detroit","48235","24/7","Liberty Temple Baptist Church","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","18100 Meyers Rd","Detroit","48235","24/7","Northwest Activity Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","18445 Scarsdale St.","Detroit","48223","24/7","North Rosedale Park Community House","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","19013 Woodward Ave.","Detroit","48203","24/7","Palmer Park Community Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  4pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","19190 Schaefer Hwy","Detroit","48235","24/7","Greater Emmanuel Institutional Church of God","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","19601 Crusade St","Detroit","48205","24/7","Heilmann Recreation Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","2 Woodward Ave","Detroit","48226","9A - 6P, M-F","Coleman Young Municipal Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  4pm. Closed on weekends.","Indoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","2 Woodward Ave.","Detroit","48226","24/7","Curbside between Woodward and Randolph St.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","2260 S. Fort St.","Detroit","48217","24/7","Kemeny Recreation Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","23500 W. 7 Mile Rd.","Detroit","48219","24/7","Greater Grace Temple Church. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","2711 E. Outer Dr.","Detroit","48234","24/7","Farwell Recreation Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","2751 Robert Bradby Dr","Detroit","48207","24/7","Coleman Young Recreation Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  4pm. Closed on weekends. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","2978 W. Grand Blvd","Detroit","48202","24/7","You can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 8am - 5pm.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","2978 W. Grand Blvd.","Detroit","48202","24/7","Detroit Bureau of Elections. You can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 8am -  5pm.  Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","3544 Iroquois Ave.","Detroit","48214","24/7","Greater Christ Baptist Church. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","5271 Canyon St","Detroit","48236","24/7","Balduck Park, at the corner of Chandler Park and Warren. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","5901 Conner St","Detroit","48213","24/7","WCCCD Eastern Campus. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","690 Amsterdam St","Detroit","48202","24/7","Detroit Pistons Performance Center","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","7500 Tireman","Detroit","48204","24/7","Unity Baptist Church","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","7737 Kercheval Ave","Detroit","48214","24/7","Butzel Family Center. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","8200 W. Outer Dr.","Detroit","48219","24/7","WCCCD Northwest Campus. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","8221 W. Davidson St","Detroit","48238","24/7","Davison Service Yard. Starting October 5th, you can request and cast an absentee ballot in person at this location through November 2nd. The hours are M - Fr, 9am -  6pm and Sa-Su, 9am - 2pm. Drop box available 24/7 at this location.","Outdoors"
"1603906894228","Wayne","Detroit City","2978 W. Grand Blvd.","","Detroit","48202","M - Fr: 8:00AM - 5:00PM","8431 Rosa Parks Blvd.","Detroit","48206","24/7","Williams Recreation Center","Outdoors"
